agent_id,comparison_id,decision_before,decision_after,changed,utility_A,utility_B,utility_A_norm,utility_B_norm,penalty_A,penalty_B,v1_A,v2_A,v3_A,v1_B,v2_B,v3_B
17443,17443_0,0,0,0,-0.7699253511778331,-0.5665870095099635,-1.2699253511778332,-1.0665870095099637,0.5,0.5,-1.0,-0.2247191,-0.17043303,-0.6966292,-0.25842696,-0.34086606
17525,17525_0,1,1,0,-0.2580052321409677,-0.9664163050228167,-0.2580052321409677,-0.9664163050228167,0.0,0.0,-0.3,-0.033333335,-0.25416666,-0.41666666,-0.016666668,-1.0166667
17525,17525_0,0,0,0,-0.9608329287336925,-0.2695418178494413,-0.9608329287336925,-0.2695418178494413,0.0,0.0,-0.35,-0.05,-1.0166667,-0.48333332,-0.033333335,-0.25
17525,17525_0,1,1,0,-0.4874374020932107,-0.9733120011231352,-0.4874374020932107,-0.9733120011231352,0.0,0.0,-0.35,-0.016666668,-0.5,-0.31666666,-0.033333335,-1.0333333
17525,17525_0,1,1,0,-0.25697922161766507,-0.9483537638818085,-0.25697922161766507,-0.9483537638818085,0.0,0.0,-0.33333334,-0.033333335,-0.25,-0.38333333,-0.016666668,-1.0
17525,17525_0,0,0,0,-0.6335002610847714,-0.6268002088678171,-0.6335002610847714,-0.6268002088678171,0.0,0.0,-1.0,-0.04,-0.6,-0.92,-0.08,-0.6
17525,17525_0,0,0,0,-1.0054164185543788,-0.5223335059940034,-1.0054164185543788,-0.5223335059940034,0.0,0.0,-0.7,-0.06666667,-1.0333333,-0.76666665,-0.033333335,-0.5
17525,17525_0,0,0,0,-0.8005443367119669,-0.784591830635879,-0.8005443367119669,-0.784591830635879,0.0,0.0,-1.0,-0.04761905,-0.7823129,-0.8095238,-0.0952381,-0.7823129
17525,17525_0,1,1,0,-0.4957289893345374,-0.9761036901052038,-0.4957289893345374,-0.9761036901052038,0.0,0.0,-0.26666668,-0.05,-0.51666665,-0.35,-0.033333335,-1.0333333
17525,17525_0,0,0,0,-1.0331664389152286,-0.5124791190394166,-1.0331664389152286,-0.5124791190394166,0.0,0.0,-0.6666667,-0.06666667,-1.0666667,-0.46666667,-0.1,-0.51666665
17600,17600_0,1,1,0,-0.19049571535526894,-0.20049905167204504,-0.6904957153552689,-0.7004990516720451,0.5,0.5,-1.0,-0.40816328,-0.15462308,-0.74489796,-0.46938777,-0.15618493
17600,17600_0,1,1,0,-0.725933460946216,-0.7616843026552916,-1.225933460946216,-1.2616843026552917,0.5,0.5,-1.0,-0.4025974,-0.77922076,-0.7012987,-0.53246754,-0.7994603
17600,17600_0,0,0,0,-0.7023121449290318,-0.23584100670953362,-1.202312144929032,-0.7358410067095336,0.5,0.5,-1.0,-0.4691358,-0.7407407,-0.7037037,-0.54320985,-0.18518518
17600,17600_0,0,0,0,-0.1616445903037157,-0.15672159145424788,-0.6616445903037157,-0.6567215914542479,0.5,0.5,-0.8,-0.3,-0.13884297,-1.0,-0.27272728,-0.13760331
17600,17600_0,1,1,0,-0.30612245,-0.5940969579764093,-0.8061224499999999,-1.0940969579764093,0.5,0.5,-1.0,-0.30612245,-0.30612245,-0.74489796,-0.40816328,-0.6247397
17600,17600_0,0,0,0,-0.39351017542717065,-0.2150959930491289,-0.8935101754271706,-0.715095993049129,0.5,0.5,-0.75308645,-0.50617284,-0.37494284,-1.0,-0.38271606,-0.18747142
17600,17600_0,1,1,0,-0.2099086268704167,-0.34502736416930535,-0.7099086268704167,-0.8450273641693054,0.5,0.5,-0.7977528,-0.4494382,-0.17043303,-1.0,-0.39325842,-0.33707866
17600,17600_0,0,0,0,-0.31911614949532235,-0.3114859242867659,-0.8191161494953223,-0.8114859242867659,0.5,0.5,-0.79591835,-0.39795917,-0.30612245,-1.0,-0.30612245,-0.31236985
17600,17600_0,0,0,0,-0.6329681281444162,-0.20354966042225897,-1.1329681281444162,-0.703549660422259,0.5,0.5,-1.0,-0.33707866,-0.6817321,-0.752809,-0.40449437,-0.17043303
17609,17609_0,0,0,0,-0.4512904314440512,-0.3866253122959633,-0.9512904314440511,-0.8866253122959633,0.5,0.5,-0.69512194,-0.2804878,-0.37031528,-1.0,-0.23170732,-0.18292683
17609,17609_0,1,1,0,-0.5535852965708046,-0.7894226021304946,-1.0535852965708046,-1.2894226021304946,0.5,0.5,-1.0,-0.29333332,-0.40533334,-0.6933333,-0.32,-0.82133335
17609,17609_0,0,1,1,-0.3743597203586242,-0.2985340368124771,-0.3743597203586242,-0.7985340368124771,0.0,0.5,-1.0,-0.18478261,-0.1665879,-0.70652175,-0.23913044,-0.16304348
17609,17609_0,1,1,0,-0.538866361972502,-0.606690289821175,-1.038866361972502,-1.106690289821175,0.5,0.5,-0.75,-0.40625,-0.46875,-1.0,-0.328125,-0.47607422
17609,17609_0,0,0,0,-0.5532433519788895,-0.41736920012188833,-1.0532433519788895,-0.9173692001218883,0.5,0.5,-0.8507463,-0.4477612,-0.4544442,-1.0,-0.3283582,-0.2238806
17609,17609_0,0,0,0,-0.43074559146492664,-0.39179205703575887,-0.9307455914649266,-0.8917920570357589,0.5,0.5,-1.0,-0.296875,-0.24169922,-0.84375,-0.34375,-0.24169922
17609,17609_0,0,0,0,-0.6121885625831794,-0.5833181691636743,-1.1121885625831793,-1.0833181691636744,0.5,0.5,-1.0,-0.265625,-0.48339844,-0.90625,-0.296875,-0.47607422
17609,17609_0,1,1,0,-0.4018751980454215,-0.9640779592956761,-0.9018751980454215,-1.464077959295676,0.5,0.5,-0.90625,-0.40625,-0.234375,-1.0,-0.296875,-0.95214844
17609,17609_0,0,0,0,-0.4198776554159999,-0.40006051259230213,-0.919877655416,-0.9000605125923021,0.5,0.5,-1.0,-0.31343284,-0.2272221,-0.9104478,-0.41791046,-0.2305636
17645,17645_0,0,0,0,-0.8811585049772368,-0.7789289149630887,-0.8811585049772368,-0.7789289149630887,0.0,0.0,-1.0,-0.125,-0.6380208,-0.8541667,-0.14583333,-0.625
17645,17645_0,0,0,0,-0.6081809962442426,-0.45424283187787884,-0.6081809962442426,-0.45424283187787884,0.0,0.0,-0.41666666,-0.11666667,-1.0,-0.55,-0.1,-0.25833333
17645,17645_0,1,0,1,-0.7281948868587917,-0.9701536204248364,-1.2281948868587917,-0.9701536204248364,0.5,0.0,-0.8484849,-0.21212122,-0.48209366,-1.0,-0.18181819,-0.90909094
17645,17645_0,1,1,0,-0.7367959638404672,-0.8206315620128259,-0.7367959638404672,-0.8206315620128259,0.0,0.0,-0.6,-0.13333334,-1.0166667,-0.71666664,-0.11666667,-1.0333333
17645,17645_0,0,0,0,-0.7201292638404673,-0.47761034513737566,-0.7201292638404673,-0.47761034513737566,0.0,0.0,-0.5833333,-0.11666667,-1.0,-0.46666667,-0.15,-0.5
17645,17645_0,1,1,0,-0.47526450596647624,-0.669626992535697,-0.47526450596647624,-0.669626992535697,0.0,0.0,-0.5833333,-0.1,-0.25416666,-0.5,-0.11666667,-1.0166667
17645,17645_0,1,1,0,-0.4738965486262436,-0.6081809962442426,-0.4738965486262436,-0.6081809962442426,0.0,0.0,-0.5833333,-0.1,-0.25,-0.41666666,-0.11666667,-1.0
17645,17645_0,0,0,0,-0.6081809962442426,-0.5587100284785778,-0.6081809962442426,-0.5587100284785778,0.0,0.0,-0.41666666,-0.13333334,-1.0,-0.5833333,-0.11666667,-0.5083333
17645,17645_0,0,0,0,-0.8656620573904596,-0.5502511423692822,-0.8656620573904596,-0.5502511423692822,0.0,0.0,-0.8,-0.1,-1.0,-0.56666666,-0.11666667,-0.51666665
17655,17655_0,0,0,0,-0.19321040701969758,-0.189221716362228,-0.6932104070196976,-0.6892217163622281,0.5,0.5,-0.74698794,-0.44578314,-0.18507767,-1.0,-0.38554215,-0.18290028
17655,17655_0,0,0,0,-0.9376353149142593,-0.9067594561474464,-1.4376353149142593,-1.4067594561474464,0.5,0.5,-0.6923077,-0.50769234,-0.9514793,-1.0,-0.4,-0.9230769
17655,17655_0,1,1,0,-0.23022202635272512,-0.869049150437375,-0.7302220263527252,-1.369049150437375,0.5,0.5,-0.7058824,-0.5294118,-0.22058824,-1.0,-0.45588234,-0.88235295
17655,17655_0,1,1,0,-0.1642058697525834,-0.16684610157775348,-0.6642058697525834,-0.6668461015777535,0.5,0.5,-1.0,-0.25531915,-0.16127206,-0.79787236,-0.28723404,-0.16296966
17655,17655_0,0,0,0,-0.7296194709576023,-0.35919071136774294,-1.2296194709576023,-0.8591907113677429,0.5,0.5,-0.74698794,-0.39759037,-0.74031067,-1.0,-0.28915662,-0.36144578
17655,17655_0,0,0,0,-0.4488382143645144,-0.22877725359040055,-0.9488382143645144,-0.7287772535904006,0.5,0.5,-0.75,-0.4852941,-0.44766435,-1.0,-0.38235295,-0.22383218
17655,17655_0,1,1,0,-0.20727267492821785,-0.39391593529063235,-0.7072726749282179,-0.8939159352906323,0.5,0.5,-0.7894737,-0.43421054,-0.19996537,-1.0,-0.36842105,-0.39473686
17655,17655_0,1,1,0,-0.3621974690241671,-0.36762856595717136,-0.8621974690241672,-0.8676285659571714,0.5,0.5,-0.79518074,-0.38554215,-0.36144578,-1.0,-0.28915662,-0.37015533
17655,17655_0,1,1,0,-0.20563082644533584,-0.784760817226031,-0.7056308264453358,-1.284760817226031,0.5,0.5,-0.75,-0.38157895,-0.19996537,-1.0,-0.31578946,-0.7998615
17669,17669_0,1,1,0,-0.15004041290647444,-0.5539596323917512,-0.15004041290647444,-0.5539596323917512,0.0,0.0,-0.033333335,-0.033333335,-0.25416666,-0.05,-0.016666668,-1.0333333
17669,17669_0,0,0,0,-0.5530101710802913,-0.5451515859402654,-0.5530101710802913,-0.5451515859402654,0.0,0.0,-0.033333335,-0.033333335,-1.0166667,-0.05,-0.016666668,-1.0166667
17669,17669_0,1,1,0,-0.28876769414167197,-0.5363434866402895,-0.28876769414167197,-0.5363434866402895,0.0,0.0,-0.033333335,-0.033333335,-0.51666665,-0.05,-0.016666668,-1.0
17669,17669_0,1,1,0,-0.30448486489323884,-0.5442020717803154,-0.30448486489323884,-0.5442020717803154,0.0,0.0,-0.06666667,-0.06666667,-0.51666665,-0.1,-0.033333335,-1.0
17669,17669_0,0,0,0,-0.5794344161317287,-0.30448486489323884,-0.5794344161317287,-0.30448486489323884,0.0,0.0,-0.1,-0.033333335,-1.0666667,-0.06666667,-0.06666667,-0.51666665
17669,17669_0,0,0,0,-0.5951515868832956,-0.2975757987264968,-0.5951515868832956,-0.2975757987264968,0.0,0.0,-0.06666667,-0.06666667,-1.0666667,-0.1,-0.033333335,-0.53333336
17669,17669_0,1,1,0,-0.14438384994901804,-0.5442020717803154,-0.14438384994901804,-0.5442020717803154,0.0,0.0,-0.05,-0.016666668,-0.25833333,-0.033333335,-0.033333335,-1.0
17669,17669_0,0,0,0,-0.5442020717803154,-0.30448486489323884,-0.5442020717803154,-0.30448486489323884,0.0,0.0,-0.13333334,-0.033333335,-1.0,-0.1,-0.06666667,-0.51666665
17669,17669_0,1,1,0,-0.28876769414167197,-0.5775353882833439,-0.28876769414167197,-0.5775353882833439,0.0,0.0,-0.1,-0.033333335,-0.51666665,-0.06666667,-0.06666667,-1.0333333
17710,17710_0,0,0,0,-0.3390967354268378,-0.33127075903749253,-0.8390967354268378,-0.8312707590374926,0.5,0.5,-0.76086956,-0.2826087,-0.34026465,-1.0,-0.23913044,-0.3331758
17710,17710_0,1,1,0,-0.9827818744260075,-1.0161151752362723,-0.9827818744260075,-1.0161151752362723,0.0,0.0,-0.6,-0.15,-1.0,-0.41666666,-0.18333334,-1.0333333
17710,17710_0,0,0,0,-0.983119484798902,-0.2489871690838828,-0.983119484798902,-0.2489871690838828,0.0,0.0,-0.6333333,-0.16666667,-1.0,-0.45,-0.2,-0.25
17710,17710_0,1,1,0,-0.29116965727793837,-0.29699418709422276,-0.29116965727793837,-0.29699418709422276,0.0,0.0,-1.0,-0.15384616,-0.29400888,-0.8076923,-0.17307693,-0.29955623
17710,17710_0,0,0,0,-1.0161151752362723,-0.4925725734168513,-1.0161151752362723,-0.4925725734168513,0.0,0.0,-0.5833333,-0.18333334,-1.0333333,-0.76666665,-0.13333334,-0.5
17710,17710_0,1,1,0,-0.40171582461433925,-0.7997001470340779,-0.9017158246143393,-1.2997001470340779,0.5,0.5,-1.0,-0.23684211,-0.40512466,-0.7631579,-0.28947368,-0.8102493
17710,17710_0,0,0,0,-0.7046397209953399,-0.3635448182328787,-1.20463972099534,-0.8635448182328787,0.5,0.5,-1.0,-0.23809524,-0.71428573,-0.8095238,-0.26190478,-0.36564627
17710,17710_0,0,1,1,-0.6702669679878528,-0.6438070754699748,-0.6702669679878528,-1.143807075469975,0.0,0.5,-1.0,-0.17391305,-0.6805293,-0.8043478,-0.23913044,-0.65217394
17710,17710_0,1,1,0,-0.2523942060993611,-0.9987733532750863,-0.2523942060993611,-0.9987733532750863,0.0,0.0,-0.53333336,-0.16666667,-0.25416666,-0.7,-0.13333334,-1.0166667
17717,17717_0,0,0,0,-0.6180721767131929,-0.1873004914495146,-0.6180721767131929,-0.1873004914495146,0.0,0.0,-1.0,-0.17073171,-0.74063057,-0.69512194,-0.19512194,-0.18515764
17717,17717_0,1,1,0,-0.16538101237358374,-0.56657459205322,-0.16538101237358374,-1.06657459205322,0.0,0.5,-1.0,-0.17391305,-0.16304348,-0.75,-0.22826087,-0.6592628
17717,17717_0,0,0,0,-0.7752768420859962,-0.39640528749563486,-1.2752768420859963,-0.8964052874956349,0.5,0.5,-0.9104478,-0.23880596,-0.9222544,-1.0,-0.20895523,-0.4477612
17717,17717_0,0,1,1,-0.6681008986856949,-0.20860211534985745,-0.6681008986856949,-0.7086021153498574,0.0,0.5,-1.0,-0.18666667,-0.8,-0.84,-0.24,-0.2
17717,17717_0,1,1,0,-0.18030423427636616,-0.185549423573105,-0.18030423427636616,-0.185549423573105,0.0,0.0,-1.0,-0.17073171,-0.18292683,-0.8902439,-0.19512194,-0.18292683
17717,17717_0,1,1,0,-0.1971326289335571,-0.36404318632068405,-0.1971326289335571,-0.8640431863206841,0.0,0.5,-1.0,-0.18666667,-0.2,-0.8933333,-0.21333334,-0.40533334
17717,17717_0,0,0,0,-0.23554588929688766,-0.22591665771844,-0.7355458892968877,-0.7259166577184399,0.5,0.5,-0.80597013,-0.25373134,-0.2305636,-1.0,-0.20895523,-0.2305636
17717,17717_0,1,1,0,-0.4165261222299277,-0.7752768420859962,-0.9165261222299277,-1.2752768420859963,0.5,0.5,-0.76119405,-0.25373134,-0.4611272,-1.0,-0.23880596,-0.9222544
17717,17717_0,0,0,0,-0.4399258350331563,-0.267491374460746,-0.9399258350331563,-0.767491374460746,0.5,0.5,-1.0,-0.28125,-0.48339844,-0.703125,-0.375,-0.23803711
17727,17727_0,1,1,0,-0.41059149001546136,-0.8552869276729109,-0.41059149001546136,-0.8552869276729109,0.0,0.0,-0.69512194,-0.19512194,-0.18515764,-1.0,-0.17073171,-0.74063057
17727,17727_0,1,1,0,-0.5330268898173979,-0.6993739143184393,-0.5330268898173979,-1.1993739143184392,0.0,0.5,-1.0,-0.17391305,-0.16304348,-0.75,-0.22826087,-0.6592628
17727,17727_0,1,1,0,-0.6918828352045002,-0.917035196825204,-1.1918828352045003,-1.417035196825204,0.5,0.5,-1.0,-0.20895523,-0.4477612,-0.9104478,-0.23880596,-0.9222544
17727,17727_0,1,0,1,-0.48291718461448224,-0.8884116201920256,-0.9829171846144822,-0.8884116201920256,0.5,0.0,-0.84,-0.24,-0.2,-1.0,-0.18666667,-0.8
17727,17727_0,1,1,0,-0.49560207074088236,-0.5441206438756723,-0.49560207074088236,-0.5441206438756723,0.0,0.0,-0.8902439,-0.19512194,-0.18292683,-1.0,-0.17073171,-0.18292683
17727,17727_0,0,0,0,-0.6210576755862186,-0.5536464807681029,-1.1210576755862185,-0.5536464807681029,0.5,0.0,-0.8933333,-0.21333334,-0.40533334,-1.0,-0.18666667,-0.2
17727,17727_0,0,0,0,-0.5706991937935979,-0.4849267179318572,-1.070699193793598,-0.9849267179318573,0.5,0.5,-1.0,-0.20895523,-0.2305636,-0.80597013,-0.25373134,-0.2305636
17727,17727_0,1,1,0,-0.5937741818720876,-0.9566224722940055,-1.0937741818720876,-1.4566224722940055,0.5,0.5,-0.76119405,-0.25373134,-0.4611272,-1.0,-0.23880596,-0.9222544
17727,17727_0,1,1,0,-0.44363297943295316,-0.7117663445666398,-0.9436329794329532,-1.2117663445666398,0.5,0.5,-0.703125,-0.375,-0.23803711,-1.0,-0.28125,-0.48339844
17739,17739_0,1,1,0,-0.262807088752574,-0.3231312144939212,-0.762807088752574,-0.8231312144939211,0.5,0.5,-1.0,-0.28780487,-0.07317073,-0.69756097,-0.34634146,-0.14705533
17739,17739_0,0,0,0,-0.38740212382569594,-0.335344417832553,-0.8874021238256959,-0.835344417832553,0.5,0.5,-0.70053476,-0.3957219,-0.32428724,-1.0,-0.35828876,-0.16128571
17739,17739_0,1,1,0,-0.19886918317558233,-0.2676504477096492,-0.6988691831755823,-0.7676504477096492,0.5,0.5,-1.0,-0.21645021,-0.06549727,-0.7012987,-0.2943723,-0.064935066
17739,17739_0,0,0,0,-0.4470378367279717,-0.37538725961691094,-0.9470378367279717,-0.875387259616911,0.5,0.5,-0.75,-0.48125,-0.1875,-1.0,-0.4,-0.18867187
17739,17739_0,1,1,0,-0.3606137192612951,-0.49654553800743756,-0.860613719261295,-0.9965455380074375,0.5,0.5,-1.0,-0.3964497,-0.088757396,-0.852071,-0.53846157,-0.17856517
17739,17739_0,1,1,0,-0.33685807594201134,-0.3865568106346016,-0.8368580759420113,-0.8865568106346016,0.5,0.5,-1.0,-0.36875,-0.09492187,-0.85,-0.425,-0.09492187
17739,17739_0,1,1,0,-0.29821460087334006,-0.3422547698218507,-0.7982146008733401,-0.8422547698218508,0.5,0.5,-1.0,-0.3125,-0.18984374,-0.9,-0.3625,-0.18867187
17739,17739_0,1,1,0,-0.3697508865906293,-0.4471632244806424,-0.8697508865906294,-0.9471632244806424,0.5,0.5,-1.0,-0.36875,-0.37734374,-0.9,-0.49375,-0.09375
17739,17739_0,0,0,0,-0.4496121734088034,-0.3449908763688219,-0.9496121734088034,-0.8449908763688219,0.5,0.5,-0.8994083,-0.49704143,-0.08980778,-1.0,-0.37869823,-0.08928259
17779,17779_0,0,0,0,-0.35,-0.31666666,-0.85,-0.81666666,0.5,0.5,-0.68333334,-0.35,-0.25416666,-0.9166667,-0.31666666,-1.0333333
17779,17779_0,1,1,0,-0.33333334,-0.45,-0.83333334,-0.95,0.5,0.5,-0.8666667,-0.33333334,-1.0166667,-0.7,-0.45,-1.0166667
17779,17779_0,1,1,0,-0.31666666,-0.35,-0.81666666,-0.85,0.5,0.5,-0.8666667,-0.31666666,-1.0,-0.65,-0.35,-0.51666665
17779,17779_0,0,0,0,-0.4909091,-0.36363637,-0.9909091,-0.86363637,0.5,0.5,-0.74545455,-0.4909091,-0.27768594,-1.0,-0.36363637,-0.54545456
17779,17779_0,1,1,0,-0.36363637,-0.4,-0.86363637,-0.9,0.5,0.5,-1.0,-0.36363637,-0.56528926,-0.7090909,-0.4,-0.27768594
17779,17779_0,1,1,0,-0.39344263,-0.52459013,-0.89344263,-1.02459013,0.5,0.5,-1.0,-0.39344263,-0.25396398,-0.704918,-0.52459013,-0.50792795
17779,17779_0,1,1,0,-0.32786885,-0.37704918,-0.82786885,-0.87704918,0.5,0.5,-1.0,-0.32786885,-0.25396398,-0.75409836,-0.37704918,-0.9836066
17779,17779_0,1,1,0,-0.32,-0.37333333,-0.8200000000000001,-0.87333333,0.5,0.5,-1.0,-0.32,-0.4,-0.76,-0.37333333,-0.20266667
17779,17779_0,0,0,0,-0.42307693,-0.3653846,-0.92307693,-0.8653846000000001,0.5,0.5,-0.71153843,-0.42307693,-0.58801776,-1.0,-0.3653846,-0.29400888
17788,17788_0,0,0,0,-0.12945231521887943,-0.12734650485962162,-0.6294523152188795,-0.12734650485962162,0.5,0.0,-0.74590164,-0.22131148,-0.124966405,-1.0,-0.19672132,-0.12395861
17788,17788_0,0,0,0,-0.6266121395453513,-0.6114842122563582,-1.1266121395453514,-0.6114842122563582,0.5,0.0,-0.70526314,-0.25263157,-0.64487535,-1.0,-0.2,-0.6315789
17788,17788_0,1,1,0,-0.15358583639049747,-0.5770024493753027,-0.6535858363904975,-1.0770024493753025,0.5,0.5,-0.6930693,-0.25742576,-0.14851485,-1.0,-0.22772278,-0.5940594
17788,17788_0,0,0,0,-0.11188459517770354,-0.11045881907279793,-0.11188459517770354,-0.11045881907279793,0.0,0.0,-0.79710144,-0.14492753,-0.110270955,-1.0,-0.13043478,-0.1094833
17788,17788_0,0,0,0,-0.4857509585794233,-0.24132188286170694,-0.4857509585794233,-0.24132188286170694,0.0,0.0,-0.74590164,-0.19672132,-0.49986562,-1.0,-0.14754099,-0.24590164
17788,17788_0,0,0,0,-0.2970676775432813,-0.15176082975125962,-0.7970676775432812,-0.15176082975125962,0.5,0.0,-0.75247526,-0.23762377,-0.2999706,-1.0,-0.18811882,-0.1499853
17788,17788_0,1,0,1,-0.14007109078221963,-0.2664950555527401,-0.6400710907822196,-0.2664950555527401,0.5,0.0,-0.8018018,-0.21621622,-0.13635257,-1.0,-0.1891892,-0.27027026
17788,17788_0,0,0,0,-0.24516535809166248,-0.24323011480865875,-0.24516535809166248,-0.24323011480865875,0.0,0.0,-1.0,-0.14754099,-0.24993281,-0.8032787,-0.18852459,-0.24590164
17788,17788_0,1,1,0,-0.1388126892997997,-0.527565933876961,-0.1388126892997997,-0.527565933876961,0.0,0.0,-0.7477477,-0.1891892,-0.13635257,-1.0,-0.16216215,-0.5454103
17834,17834_0,1,1,0,-0.85106385,-1.0,-0.85106385,-1.0,0.0,0.0,-0.85106385,-0.10638298,-0.63829786,-1.0,-0.08510638,-0.65187865
17834,17834_0,1,1,0,-0.4,-0.53333336,-0.4,-0.53333336,0.0,0.0,-0.4,-0.083333336,-1.0,-0.53333336,-0.06666667,-0.25833333
17834,17834_0,0,0,0,-1.0,-0.875,-1.0,-0.875,0.0,0.0,-1.0,-0.125,-0.9375,-0.875,-0.15625,-0.49804688
17834,17834_0,0,0,0,-0.68333334,-0.5833333,-0.68333334,-0.5833333,0.0,0.0,-0.68333334,-0.083333336,-1.0333333,-0.5833333,-0.1,-1.0166667
17834,17834_0,0,0,0,-0.56666666,-0.45,-0.56666666,-0.45,0.0,0.0,-0.56666666,-0.083333336,-1.0,-0.45,-0.1,-0.5
17834,17834_0,0,0,0,-0.56666666,-0.48333332,-0.56666666,-0.48333332,0.0,0.0,-0.56666666,-0.06666667,-0.25416666,-0.48333332,-0.083333336,-1.0166667
17834,17834_0,1,1,0,-0.4,-0.56666666,-0.4,-0.56666666,0.0,0.0,-0.4,-0.083333336,-1.0,-0.56666666,-0.06666667,-0.25
17834,17834_0,1,1,0,-0.4,-0.56666666,-0.4,-0.56666666,0.0,0.0,-0.4,-0.083333336,-1.0,-0.56666666,-0.06666667,-0.5083333
17834,17834_0,1,1,0,-0.55,-0.78333336,-0.55,-0.78333336,0.0,0.0,-0.55,-0.083333336,-0.51666665,-0.78333336,-0.06666667,-1.0
17876,17876_0,0,0,0,-0.40600117024441584,-0.23442173144229028,-0.9060011702444158,-0.7344217314422903,0.5,0.5,-0.7051282,-0.3846154,-0.38954636,-1.0,-0.32051283,-0.1923077
17876,17876_0,1,1,0,-0.4582857947943994,-0.8602901626798125,-0.9582857947943995,-1.3602901626798125,0.5,0.5,-1.0,-0.4084507,-0.4284864,-0.70422536,-0.45070422,-0.8688752
17876,17876_0,1,1,0,-0.1983026804507927,-0.21737998818677975,-0.6983026804507927,-0.7173799881867797,0.5,0.5,-0.70454544,-0.32954547,-0.17045455,-1.0,-0.25,-0.1743285
17876,17876_0,0,0,0,-0.5259432178732129,-0.5054796745352004,-1.0259432178732129,-1.0054796745352004,0.5,0.5,-1.0,-0.45901638,-0.49986562,-0.75409836,-0.5409836,-0.4918033
17876,17876_0,1,1,0,-0.27087783179570507,-0.48832311852246857,-0.770877831795705,-0.9883231185224686,0.5,0.5,-1.0,-0.44615385,-0.23076923,-0.84615386,-0.6,-0.46863905
17876,17876_0,0,0,0,-0.29286318010796325,-0.285170217932854,-0.7928631801079633,-0.785170217932854,0.5,0.5,-1.0,-0.40983605,-0.25396398,-0.852459,-0.47540984,-0.25396398
17876,17876_0,0,0,0,-0.533585168455063,-0.5208145767707479,-1.033585168455063,-1.020814576770748,0.5,0.5,-1.0,-0.36065573,-0.50792795,-0.90163934,-0.40983605,-0.49986562
17876,17876_0,1,1,0,-0.28009257894506,-0.9997452534641502,-0.78009257894506,-1.4997452534641502,0.5,0.5,-0.90163934,-0.55737704,-0.24590164,-1.0,-0.40983605,-0.99973124
17876,17876_0,1,1,0,-0.27199299427209406,-0.2742430054776601,-0.771992994272094,-0.7742430054776601,0.5,0.5,-0.8923077,-0.5538462,-0.23786983,-1.0,-0.43076923,-0.23431952
17906,17906_0,1,1,0,-0.083333336,-0.1,-0.083333336,-0.1,0.0,0.0,-0.23333333,-0.083333336,-1.0333333,-0.18333334,-0.1,-0.25416666
17906,17906_0,0,0,0,-0.11666667,-0.083333336,-0.11666667,-0.083333336,0.0,0.0,-0.18333334,-0.11666667,-1.0166667,-0.23333333,-0.083333336,-1.0166667
17906,17906_0,0,0,0,-0.1,-0.083333336,-0.1,-0.083333336,0.0,0.0,-0.16666667,-0.1,-0.51666665,-0.23333333,-0.083333336,-1.0
17906,17906_0,1,1,0,-0.16666667,-0.23333333,-0.16666667,-0.73333333,0.0,0.5,-0.46666667,-0.16666667,-1.0,-0.36666667,-0.23333333,-0.51666665
17906,17906_0,0,0,0,-0.2,-0.16666667,-0.2,-0.16666667,0.0,0.0,-0.33333334,-0.2,-0.51666665,-0.46666667,-0.16666667,-1.0666667
17906,17906_0,0,0,0,-0.26666668,-0.2,-0.7666666799999999,-0.2,0.5,0.0,-0.36666667,-0.26666668,-1.0666667,-0.53333336,-0.2,-0.53333336
17906,17906_0,0,0,0,-0.1,-0.083333336,-0.1,-0.083333336,0.0,0.0,-0.2,-0.1,-1.0,-0.26666668,-0.083333336,-0.25833333
17906,17906_0,0,0,0,-0.23333333,-0.2,-0.73333333,-0.2,0.5,0.0,-0.5,-0.23333333,-0.51666665,-0.6666667,-0.2,-1.0
17906,17906_0,0,0,0,-0.2,-0.16666667,-0.2,-0.16666667,0.0,0.0,-0.3,-0.2,-1.0333333,-0.46666667,-0.16666667,-0.51666665
17926,17926_0,1,1,0,-0.2737936878507877,-0.2798706357883842,-0.2737936878507877,-0.2798706357883842,0.0,0.0,-0.75409836,-0.14754099,-0.25396398,-1.0,-0.13114753,-0.24993281
17926,17926_0,1,1,0,-0.9874847105067223,-1.0092908855730025,-0.9874847105067223,-1.0092908855730025,0.0,0.0,-0.8,-0.1,-1.0,-0.55,-0.13333334,-1.0333333
17926,17926_0,0,0,0,-0.9889219249226813,-0.26307482454993986,-0.9889219249226813,-0.26307482454993986,0.0,0.0,-0.8333333,-0.11666667,-1.0,-0.5833333,-0.15,-0.25
17926,17926_0,0,0,0,-0.2516034720116592,-0.2464263429107033,-0.2516034720116592,-0.2464263429107033,0.0,0.0,-1.0,-0.08695652,-0.22054191,-0.79710144,-0.10144927,-0.2236925
17926,17926_0,0,0,0,-1.0009024619257727,-0.5105646662944622,-1.0009024619257727,-0.5105646662944622,0.0,0.0,-0.75409836,-0.13114753,-1.0158559,-1.0,-0.09836066,-0.4918033
17926,17926_0,1,1,0,-0.333329790396528,-0.6158222512711805,-0.333329790396528,-0.6158222512711805,0.0,0.0,-1.0,-0.12,-0.306,-0.76,-0.16,-0.612
