agent_id,comparison_id,choice,v1_A,v2_A,v3_A,v1_B,v2_B,v3_B,pref_v1,pref_v2,pref_v3
19251,19251_0,1,-0.6333333,-0.06666667,-1.0,-0.46666667,-0.1,-0.51666665,0.0,1.0,0.5
19251,19251_0,2,-0.6333333,-0.06666667,-1.0666667,-0.43333334,-0.1,-0.51666665,0.0,1.0,0.0
19251,19251_0,1,-0.7,-0.06666667,-0.53333336,-0.5,-0.1,-1.0666667,0.0,1.0,1.0
19251,19251_0,2,-0.35,-0.033333335,-0.25833333,-0.26666668,-0.05,-1.0,0.0,1.0,0.5
19251,19251_0,2,-0.6666667,-0.1,-0.51666665,-0.8666667,-0.06666667,-1.0,1.0,0.0,0.5
19251,19251_0,2,-0.6,-0.06666667,-0.51666665,-0.43333334,-0.1,-1.0333333,0.0,1.0,1.0
19295,19295_0,2,-0.8,-0.23333333,-0.5,-0.56666666,-0.26666668,-1.0333333,0.0,1.0,1.0
19295,19295_0,1,-0.25,-0.15,-1.0333333,-0.36666667,-0.13333334,-0.5083333,1.0,0.0,0.0
19295,19295_0,1,-0.7037037,-0.2962963,-0.5555556,-1.0,-0.22222222,-0.5967078,1.0,0.0,1.0
19295,19295_0,1,-0.6333333,-0.23333333,-1.0333333,-0.46666667,-0.3,-1.0,0.0,1.0,0.0
19295,19295_0,1,-0.6666667,-0.26666668,-0.5,-0.56666666,-0.36666667,-1.0333333,0.0,1.0,1.0
19295,19295_0,1,-1.0,-0.36842105,-0.8725762,-0.84210527,-0.42105263,-0.8725762,0.0,1.0,0.5
19295,19295_0,2,-0.6333333,-0.2,-1.0666667,-0.56666666,-0.23333333,-1.0333333,0.0,1.0,0.0
19295,19295_0,1,-0.28333333,-0.15,-0.25,-0.31666666,-0.11666667,-1.0166667,1.0,0.0,1.0
19295,19295_0,2,-0.9,-0.5,-0.825,-1.0,-0.35,-0.7875,1.0,0.0,0.0
19353,19353_0,2,-0.75,-0.5625,-1.0546875,-1.0,-0.5,-0.99609375,1.0,0.0,0.0
19353,19353_0,1,-0.21666667,-0.1,-1.0,-0.15,-0.13333334,-1.0333333,0.0,1.0,1.0
19353,19353_0,1,-0.15,-0.15,-0.25,-0.21666667,-0.11666667,-1.0,1.0,0.0,1.0
19353,19353_0,2,-0.8333333,-0.3888889,-0.9259259,-1.0,-0.33333334,-0.8796296,1.0,0.0,0.0
19353,19353_0,2,-0.2,-0.13333334,-1.0333333,-0.26666668,-0.1,-0.5,1.0,0.0,0.0
19353,19353_0,2,-0.33333334,-0.26666668,-1.0333333,-0.43333334,-0.2,-0.51666665,1.0,0.0,0.0
19353,19353_0,1,-0.5,-0.23333333,-1.0,-0.4,-0.26666668,-0.51666665,0.0,1.0,0.5
19353,19353_0,1,-0.43333334,-0.26666668,-1.0,-0.53333336,-0.2,-1.0666667,1.0,0.0,1.0
19353,19353_0,1,-0.18333334,-0.11666667,-0.25416666,-0.25,-0.1,-1.0166667,1.0,0.0,1.0
19398,19398_0,1,-0.7411765,-0.23529412,-0.17854671,-1.0,-0.21176471,-0.7224913,1.0,0.0,1.0
19398,19398_0,1,-1.0,-0.2375,-0.759375,-0.8,-0.325,-0.759375,0.0,1.0,0.5
19398,19398_0,1,-0.75,-0.25,-0.384375,-1.0,-0.225,-0.75,1.0,0.0,0.5
19398,19398_0,2,-1.0,-0.22352941,-0.3529412,-0.7411765,-0.30588236,-0.17854671,0.0,1.0,0.5
19398,19398_0,1,-0.69411767,-0.24705882,-0.17854671,-1.0,-0.22352941,-0.36124566,1.0,0.0,1.0
19398,19398_0,2,-1.0,-0.2580645,-0.16475894,-0.6989247,-0.34408602,-0.32951787,0.0,1.0,1.0
19398,19398_0,2,-0.75268817,-0.23655914,-0.6451613,-1.0,-0.20430107,-0.16475894,1.0,0.0,0.5
19398,19398_0,1,-0.75,-0.23275863,-0.1304251,-1.0,-0.20689656,-0.25862068,1.0,0.0,0.5
19398,19398_0,1,-0.7,-0.2625,-0.3796875,-1.0,-0.225,-0.18984374,1.0,0.0,0.0
19401,19401_0,1,-0.2,-0.2,-0.5,-0.13333334,-0.26666668,-1.0333333,0.0,1.0,1.0
19401,19401_0,1,-0.083333336,-0.11666667,-0.5083333,-0.06666667,-0.13333334,-1.0333333,0.0,1.0,1.0
19401,19401_0,2,-0.33333334,-0.46666667,-1.0,-0.46666667,-0.33333334,-1.1333333,1.0,0.0,1.0
19401,19401_0,2,-0.16666667,-0.23333333,-1.0333333,-0.1,-0.26666668,-1.0,0.0,1.0,0.0
19401,19401_0,2,-0.13333334,-0.33333334,-1.0333333,-0.16666667,-0.23333333,-0.5,1.0,0.0,0.0
19401,19401_0,2,-0.26666668,-0.46666667,-1.1333333,-0.33333334,-0.4,-1.1333333,1.0,0.0,0.5
19401,19401_0,1,-0.13333334,-0.2,-1.0333333,-0.16666667,-0.16666667,-1.0666667,1.0,0.0,1.0
19401,19401_0,2,-0.083333336,-0.1,-1.0166667,-0.06666667,-0.15,-0.25,0.0,1.0,0.0
19401,19401_0,2,-0.26666668,-0.6,-1.1333333,-0.33333334,-0.46666667,-1.0666667,1.0,0.0,0.0
19409,19409_0,1,-1.0,-0.21518987,-0.18987341,-0.70886075,-0.2658228,-0.38455376,0.0,1.0,1.0
19409,19409_0,2,-0.7083333,-0.30555555,-0.8564815,-1.0,-0.2777778,-0.4224537,1.0,0.0,0.0
19409,19409_0,2,-1.0,-0.16666667,-0.17037037,-0.7,-0.22222222,-0.16666667,0.0,1.0,0.0
19409,19409_0,2,-1.0,-0.30645162,-0.49167535,-0.7580645,-0.37096775,-0.48387095,0.0,1.0,0.0
19409,19409_0,1,-1.0,-0.3030303,-0.22727273,-0.8484849,-0.4090909,-0.46143252,0.0,1.0,1.0
19409,19409_0,2,-1.0,-0.27419356,-0.24973986,-0.8548387,-0.32258064,-0.24973986,0.0,1.0,0.5
19409,19409_0,2,-1.0,-0.24193548,-0.4994797,-0.9032258,-0.27419356,-0.49167535,0.0,1.0,0.0
19409,19409_0,2,-1.0,-0.27419356,-0.9833507,-0.9032258,-0.37096775,-0.24193548,0.0,1.0,0.0
19409,19409_0,2,-0.8939394,-0.37878788,-0.23415978,-1.0,-0.28787878,-0.23071626,1.0,0.0,0.0
19422,19422_0,2,-0.76,-0.32,-0.648,-1.0,-0.28,-0.624,1.0,0.0,0.0
19422,19422_0,1,-0.33333334,-0.083333336,-1.0,-0.23333333,-0.11666667,-1.0333333,0.0,1.0,1.0
19422,19422_0,2,-0.35,-0.11666667,-1.0,-0.25,-0.13333334,-0.25,0.0,1.0,0.0
19422,19422_0,2,-0.79310346,-0.20689656,-0.5529132,-1.0,-0.1724138,-0.5350773,1.0,0.0,0.0
19422,19422_0,1,-0.41666666,-0.083333336,-0.5,-0.31666666,-0.11666667,-1.0333333,0.0,1.0,1.0
19422,19422_0,1,-0.7,-0.16666667,-0.51666665,-0.53333336,-0.23333333,-1.0333333,0.0,1.0,1.0
19422,19422_0,1,-0.76666665,-0.2,-1.0,-0.6,-0.23333333,-0.51666665,0.0,1.0,0.5
19422,19422_0,2,-0.8333333,-0.16666667,-1.0666667,-0.6666667,-0.23333333,-1.0,0.0,1.0,0.0
19422,19422_0,2,-0.38333333,-0.083333336,-1.0166667,-0.28333333,-0.1,-0.25416666,0.0,1.0,0.0
19438,19438_0,2,-0.1,-0.13333334,-1.0333333,-0.16666667,-0.1,-0.5,1.0,0.0,0.0
19438,19438_0,2,-0.05,-0.083333336,-1.0333333,-0.06666667,-0.06666667,-0.5083333,1.0,0.0,0.0
19438,19438_0,1,-0.26666668,-0.26666668,-1.0,-0.33333334,-0.2,-1.1333333,1.0,0.0,1.0
19438,19438_0,1,-0.1,-0.13333334,-1.0,-0.13333334,-0.1,-1.0333333,1.0,0.0,1.0
19438,19438_0,2,-0.1,-0.16666667,-1.0333333,-0.13333334,-0.13333334,-0.5,1.0,0.0,0.0
19438,19438_0,2,-0.2,-0.26666668,-1.1333333,-0.26666668,-0.2,-1.1333333,1.0,0.0,0.5
19438,19438_0,2,-0.13333334,-0.1,-1.0666667,-0.1,-0.13333334,-1.0333333,0.0,1.0,0.0
19438,19438_0,2,-0.06666667,-0.05,-1.0166667,-0.05,-0.06666667,-0.25,0.0,1.0,0.0
19438,19438_0,2,-0.2,-0.26666668,-1.1333333,-0.26666668,-0.2,-1.0666667,1.0,0.0,0.0
19470,19470_0,1,-0.74285716,-0.6761905,-0.14557824,-1.0,-0.5904762,-0.14421768,1.0,0.0,0.0
19470,19470_0,2,-1.0,-0.597561,-0.73170733,-0.69512194,-0.7804878,-0.74955386,0.0,1.0,1.0
19470,19470_0,1,-0.7093023,-0.8023256,-0.1744186,-1.0,-0.6976744,-0.6976744,1.0,0.0,1.0
19470,19470_0,1,-0.80508476,-0.43220338,-0.12927319,-1.0,-0.3983051,-0.12819593,1.0,0.0,0.0
19470,19470_0,2,-1.0,-0.44761905,-0.2857143,-0.74285716,-0.6,-0.58231294,0.0,1.0,1.0
19470,19470_0,2,-1.0,-0.5697674,-0.17644672,-0.75581396,-0.74418604,-0.35289344,0.0,1.0,1.0
19470,19470_0,1,-0.7916667,-0.65625,-0.15787761,-1.0,-0.5625,-0.3125,1.0,0.0,0.5
19470,19470_0,2,-1.0,-0.44761905,-0.29115647,-0.8,-0.5809524,-0.2857143,0.0,1.0,0.0
19470,19470_0,2,-1.0,-0.48958334,-0.63151044,-0.75,-0.5833333,-0.15787761,0.0,1.0,0.0
19539,19539_0,2,-0.56666666,-0.16666667,-1.0333333,-0.43333334,-0.18333334,-0.25416666,0.0,1.0,0.0
19539,19539_0,2,-0.43333334,-0.23333333,-1.0166667,-0.53333336,-0.16666667,-1.0166667,1.0,0.0,0.5
19539,19539_0,2,-0.53333336,-0.16666667,-1.0,-0.4,-0.18333334,-0.51666665,0.0,1.0,0.5
19539,19539_0,1,-1.0,-0.29411766,-0.88235295,-0.7647059,-0.4117647,-0.45415226,0.0,1.0,0.5
19539,19539_0,2,-1.0,-0.29411766,-0.9342561,-0.7058824,-0.32352942,-0.45415226,0.0,1.0,0.0
19539,19539_0,2,-0.68421054,-0.4473684,-0.83102494,-1.0,-0.34210527,-0.41551247,1.0,0.0,0.0
19539,19539_0,1,-0.46666667,-0.2,-1.0,-0.6333333,-0.16666667,-0.25833333,1.0,0.0,0.5
19539,19539_0,1,-1.0,-0.27659574,-0.63829786,-0.7446808,-0.31914893,-0.32593933,0.0,1.0,0.5
19539,19539_0,2,-0.71875,-0.34375,-0.9667969,-1.0,-0.3125,-0.48339844,1.0,0.0,0.0
19646,19646_0,2,-0.6978417,-0.5683453,-0.21738005,-1.0,-0.47482014,-0.107913665,1.0,0.0,0.0
19646,19646_0,2,-0.7007874,-0.6535433,-0.47988096,-1.0,-0.5984252,-0.23808047,1.0,0.0,0.0
19646,19646_0,1,-0.7006369,-0.49044585,-0.0955414,-1.0,-0.36305732,-0.09675849,1.0,0.0,1.0
19646,19646_0,2,-1.0,-0.6605505,-0.2777544,-0.7522936,-0.79816514,-0.27522936,0.0,1.0,0.0
19646,19646_0,1,-1.0,-0.66086954,-0.13043478,-0.8521739,-0.8869565,-0.263138,0.0,1.0,1.0
19646,19646_0,1,-1.0,-0.6055046,-0.14013971,-0.853211,-0.6972477,-0.14013971,0.0,1.0,0.5
19646,19646_0,1,-1.0,-0.5229358,-0.28027943,-0.89908254,-0.5963303,-0.2777544,0.0,1.0,0.0
19646,19646_0,2,-1.0,-0.6055046,-0.5555088,-0.89908254,-0.8165138,-0.13761468,0.0,1.0,0.0
19646,19646_0,2,-0.8956522,-0.8173913,-0.13270321,-1.0,-0.62608695,-0.131569,1.0,0.0,0.0
19691,19691_0,1,-0.28333333,-0.31666666,-0.25416666,-0.4,-0.26666668,-1.0166667,1.0,0.0,1.0
19691,19691_0,1,-0.45,-0.3,-0.25,-0.33333334,-0.38333333,-1.0166667,0.0,1.0,1.0
19691,19691_0,2,-0.3,-0.3,-1.0333333,-0.33333334,-0.25,-0.5,1.0,0.0,0.0
19691,19691_0,1,-0.31666666,-0.33333334,-0.25,-0.36666667,-0.25,-1.0,1.0,0.0,1.0
19691,19691_0,1,-0.9166667,-0.75,-0.625,-1.0,-0.6666667,-0.625,1.0,0.0,0.5
19691,19691_0,2,-0.6666667,-0.6,-1.0333333,-0.73333335,-0.53333336,-0.5,1.0,0.0,0.0
19691,19691_0,2,-0.8,-0.95,-0.825,-1.0,-0.8,-0.825,1.0,0.0,0.5
19691,19691_0,2,-0.33333334,-0.3,-1.0333333,-0.25,-0.33333334,-0.51666665,0.0,1.0,0.0
19691,19691_0,1,-0.43333334,-0.9,-0.51666665,-0.6333333,-0.6666667,-1.0666667,1.0,0.0,1.0
19712,19712_0,1,-1.0,-0.22123894,-0.13391808,-0.7522124,-0.25663716,-0.13509281,0.0,1.0,1.0
19712,19712_0,1,-1.0,-0.22727273,-0.6818182,-0.70454544,-0.29545453,-0.697314,0.0,1.0,1.0
19712,19712_0,2,-1.0,-0.2580645,-0.6451613,-0.6989247,-0.30107528,-0.16129032,0.0,1.0,0.0
19712,19712_0,2,-0.8031496,-0.16535433,-0.11997024,-1.0,-0.1496063,-0.119040236,1.0,0.0,0.0
19712,19712_0,1,-1.0,-0.16814159,-0.26548672,-0.7522124,-0.2300885,-0.54037124,0.0,1.0,1.0
19712,19712_0,2,-1.0,-0.21505377,-0.16302463,-0.75268817,-0.2795699,-0.32604927,0.0,1.0,1.0
19712,19712_0,2,-0.79611653,-0.24271844,-0.14704496,-1.0,-0.21359223,-0.29126215,1.0,0.0,0.5
19712,19712_0,2,-1.0,-0.16814159,-0.27018562,-0.79646015,-0.22123894,-0.26548672,0.0,1.0,0.0
19712,19712_0,2,-1.0,-0.18446602,-0.5881798,-0.74757284,-0.22330096,-0.14704496,0.0,1.0,0.0
19745,19745_0,2,-1.0,-0.24742268,-0.15543628,-0.8505155,-0.26804122,-0.15463917,0.0,1.0,0.0
19745,19745_0,2,-1.0,-0.35820895,-0.11361105,-0.75373137,-0.41044775,-0.4477612,0.0,1.0,0.5
19745,19745_0,1,-0.8507463,-0.42537314,-0.11361105,-1.0,-0.35820895,-0.2238806,1.0,0.0,0.5
19745,19745_0,2,-1.0,-0.33918127,-0.354981,-0.8538012,-0.36842105,-0.35292912,0.0,1.0,0.0
19745,19745_0,1,-0.79577464,-0.48591548,-0.2112676,-1.0,-0.4225352,-0.4225352,1.0,0.0,1.0
19745,19745_0,1,-1.0,-0.31690142,-0.106377706,-0.8450704,-0.36619717,-0.42551082,0.0,1.0,1.0
19745,19745_0,1,-0.6971831,-0.3802817,-0.4225352,-1.0,-0.31690142,-0.1056338,1.0,0.0,0.0
19745,19745_0,2,-1.0,-0.36619717,-0.21275541,-0.6971831,-0.4084507,-0.4225352,0.0,1.0,0.5
19745,19745_0,1,-0.7010309,-0.28350514,-0.1562334,-1.0,-0.24742268,-0.30927834,1.0,0.0,0.5
19855,19855_0,1,-0.36666667,-0.18333334,-0.25416666,-0.51666665,-0.16666667,-1.0166667,1.0,0.0,1.0
19855,19855_0,1,-0.5833333,-0.18333334,-0.25,-0.43333334,-0.23333333,-1.0166667,0.0,1.0,1.0
19855,19855_0,1,-0.43333334,-0.15,-0.5,-0.38333333,-0.18333334,-1.0333333,0.0,1.0,1.0
19855,19855_0,1,-0.4,-0.2,-0.25,-0.46666667,-0.15,-1.0,1.0,0.0,1.0
19855,19855_0,2,-0.9032258,-0.3548387,-0.48387095,-1.0,-0.32258064,-0.48387095,1.0,0.0,0.5
19855,19855_0,2,-0.8666667,-0.36666667,-1.0333333,-0.93333334,-0.33333334,-0.5,1.0,0.0,0.0
19855,19855_0,1,-1.0,-0.3846154,-0.6213018,-0.8076923,-0.46153846,-0.6213018,0.0,1.0,0.5
19855,19855_0,1,-0.31666666,-0.2,-0.51666665,-0.43333334,-0.18333334,-1.0333333,1.0,0.0,1.0
19855,19855_0,2,-0.8,-0.43333334,-1.0666667,-0.56666666,-0.53333336,-0.51666665,0.0,1.0,0.0
19868,19868_0,2,-0.46666667,-0.13333334,-1.0333333,-0.4,-0.16666667,-1.0,0.0,1.0,0.0
19868,19868_0,2,-0.11666667,-0.083333336,-1.0,-0.16666667,-0.06666667,-0.25833333,1.0,0.0,0.5
19868,19868_0,2,-0.26666668,-0.16666667,-0.53333336,-0.33333334,-0.13333334,-1.0,1.0,0.0,0.5
19868,19868_0,2,-0.21666667,-0.083333336,-1.0333333,-0.18333334,-0.1,-1.0166667,0.0,1.0,0.0
19868,19868_0,2,-0.16666667,-0.083333336,-1.0,-0.13333334,-0.1,-0.5,0.0,1.0,0.0
19868,19868_0,2,-0.15,-0.083333336,-1.0166667,-0.16666667,-0.06666667,-0.25416666,1.0,0.0,0.0
19868,19868_0,1,-0.16666667,-0.06666667,-0.25,-0.11666667,-0.083333336,-1.0,0.0,1.0,1.0
19868,19868_0,2,-0.16666667,-0.083333336,-0.5083333,-0.11666667,-0.1,-1.0,0.0,1.0,0.5
19868,19868_0,2,-0.16666667,-0.083333336,-0.51666665,-0.23333333,-0.06666667,-1.0,1.0,0.0,0.5
19888,19888_0,2,-0.7413793,-0.62068963,-0.26753864,-1.0,-0.5344828,-0.26307967,1.0,0.0,0.0
19888,19888_0,2,-0.53333336,-0.53333336,-1.0333333,-0.75,-0.41666666,-1.0,1.0,0.0,0.0
19888,19888_0,2,-0.8,-0.5,-1.0,-0.55,-0.56666666,-0.25,0.0,1.0,0.0
19888,19888_0,2,-0.8,-0.4,-0.23786983,-1.0,-0.35384616,-0.23431952,1.0,0.0,0.0
19888,19888_0,1,-0.96666664,-0.38333333,-0.5,-0.71666664,-0.51666665,-1.0333333,0.0,1.0,1.0
19888,19888_0,1,-1.0,-0.5208333,-0.3190104,-0.75,-0.6666667,-0.6380208,0.0,1.0,1.0
19888,19888_0,2,-1.0,-0.5192308,-0.5769231,-0.8076923,-0.59615386,-0.29400888,0.0,1.0,0.5
19888,19888_0,1,-0.79310346,-0.51724136,-0.51724136,-1.0,-0.39655173,-0.5350773,1.0,0.0,1.0
19888,19888_0,2,-0.8666667,-0.38333333,-1.0166667,-0.65,-0.46666667,-0.25416666,0.0,1.0,0.0
19890,19890_0,1,-0.33333334,-0.13333334,-1.0666667,-0.2,-0.2,-1.1333333,0.0,1.0,1.0
19890,19890_0,1,-0.06666667,-0.033333335,-1.0,-0.05,-0.05,-1.0333333,0.0,1.0,1.0
19890,19890_0,1,-0.05,-0.05,-0.25,-0.06666667,-0.033333335,-1.0,1.0,0.0,1.0
19890,19890_0,2,-0.26666668,-0.2,-1.1333333,-0.33333334,-0.13333334,-1.0666667,1.0,0.0,0.0
19890,19890_0,1,-0.083333336,-0.033333335,-0.5,-0.05,-0.05,-1.0333333,0.0,1.0,1.0
19890,19890_0,1,-0.13333334,-0.06666667,-0.51666665,-0.1,-0.1,-1.0333333,0.0,1.0,1.0
19890,19890_0,2,-0.1,-0.1,-0.51666665,-0.13333334,-0.06666667,-1.0,1.0,0.0,0.5
19890,19890_0,2,-0.16666667,-0.06666667,-1.0666667,-0.13333334,-0.1,-1.0,0.0,1.0,0.0
19890,19890_0,2,-0.06666667,-0.033333335,-1.0166667,-0.05,-0.05,-0.25416666,0.0,1.0,0.0
19901,19901_0,1,-1.0,-0.17948718,-0.3846154,-0.6923077,-0.20512821,-0.7889546,0.0,1.0,1.0
19901,19901_0,2,-0.41666666,-0.15,-1.0333333,-0.6,-0.13333334,-0.5083333,1.0,0.0,0.0
19901,19901_0,1,-0.70454544,-0.18181819,-0.3409091,-1.0,-0.13636364,-0.35640496,1.0,0.0,1.0
19901,19901_0,2,-1.0,-0.22580644,-0.9989594,-0.7419355,-0.29032257,-0.9677419,0.0,1.0,0.0
19901,19901_0,1,-1.0,-0.25,-0.46875,-0.84375,-0.3125,-0.9667969,0.0,1.0,1.0
19901,19901_0,1,-0.83870965,-0.2580645,-0.51508844,-1.0,-0.22580644,-0.51508844,1.0,0.0,0.5
19901,19901_0,2,-1.0,-0.19354838,-1.0301769,-0.9032258,-0.22580644,-0.9989594,0.0,1.0,0.0
19901,19901_0,2,-0.46666667,-0.15,-0.25,-0.51666665,-0.11666667,-1.0166667,1.0,0.0,1.0
19901,19901_0,1,-1.0,-0.21875,-0.48339844,-0.90625,-0.3125,-0.49804688,0.0,1.0,1.0
19902,19902_0,2,-0.6333333,-0.16666667,-1.0333333,-0.8666667,-0.13333334,-0.5,1.0,0.0,0.0
19902,19902_0,1,-0.4,-0.06666667,-0.5083333,-0.28333333,-0.083333336,-1.0333333,0.0,1.0,1.0
19902,19902_0,1,-0.7,-0.13333334,-0.5,-1.0,-0.1,-0.53333336,1.0,0.0,1.0
19902,19902_0,2,-0.7,-0.13333334,-1.0333333,-0.53333336,-0.16666667,-1.0,0.0,1.0,0.0
19902,19902_0,1,-0.73333335,-0.13333334,-0.5,-0.6333333,-0.2,-1.0333333,0.0,1.0,1.0
19902,19902_0,1,-1.0,-0.1904762,-0.7823129,-0.85714287,-0.23809524,-0.7823129,0.0,1.0,0.5
19902,19902_0,2,-0.7,-0.1,-1.0666667,-0.6333333,-0.13333334,-1.0333333,0.0,1.0,0.0
19902,19902_0,1,-0.31666666,-0.083333336,-0.25,-0.35,-0.06666667,-1.0166667,1.0,0.0,1.0
19902,19902_0,2,-0.90909094,-0.22727273,-0.74380165,-1.0,-0.18181819,-0.7128099,1.0,0.0,0.0
19904,19904_0,2,-1.0,-0.48360655,-0.24791722,-0.852459,-0.5327869,-0.24590164,0.0,1.0,0.0
19904,19904_0,1,-0.7411765,-0.8,-0.7058824,-1.0,-0.69411767,-0.18062283,1.0,0.0,0.5
19904,19904_0,1,-1.0,-0.69411767,-0.3529412,-0.84705883,-0.8235294,-0.18062283,0.0,1.0,0.5
19904,19904_0,2,-1.0,-0.6574074,-0.56584364,-0.8518519,-0.7222222,-0.5606996,0.0,1.0,0.0
19904,19904_0,1,-1.0,-0.83146065,-0.6741573,-0.7977528,-0.9550562,-0.33707866,0.0,1.0,0.0
19904,19904_0,2,-0.85393256,-0.71910113,-0.6817321,-1.0,-0.6292135,-0.17043303,1.0,0.0,0.0
19904,19904_0,1,-0.7078652,-0.752809,-0.6741573,-1.0,-0.6292135,-0.16853933,1.0,0.0,0.0
19904,19904_0,2,-1.0,-0.7303371,-0.34086606,-0.7078652,-0.7977528,-0.6741573,0.0,1.0,0.5
19904,19904_0,1,-0.704918,-0.55737704,-0.24993281,-1.0,-0.48360655,-0.4918033,1.0,0.0,0.5
20010,20010_0,2,-1.0,-0.27433628,-0.54037124,-0.7522124,-0.30088496,-0.13391808,0.0,1.0,0.0
20010,20010_0,2,-0.8037383,-0.41121495,-0.5659883,-1.0,-0.3084112,-0.5659883,1.0,0.0,0.5
20010,20010_0,2,-0.74766356,-0.317757,-0.28561446,-1.0,-0.2897196,-0.5607477,1.0,0.0,0.5
20010,20010_0,2,-0.7522124,-0.38938054,-0.13391808,-1.0,-0.2920354,-0.26548672,1.0,0.0,0.5
20010,20010_0,1,-1.0,-0.2920354,-0.27018562,-0.69911504,-0.31858408,-0.13391808,0.0,1.0,0.0
20010,20010_0,1,-1.0,-0.32,-0.12192,-0.696,-0.432,-0.24384,0.0,1.0,1.0
20010,20010_0,2,-0.752,-0.304,-0.48,-1.0,-0.264,-0.12192,1.0,0.0,0.5
20010,20010_0,2,-0.7483871,-0.29677418,-0.09739854,-1.0,-0.2580645,-0.19354838,1.0,0.0,0.5
20010,20010_0,2,-0.7009346,-0.3364486,-0.28299415,-1.0,-0.2897196,-0.14149708,1.0,0.0,0.0
20063,20063_0,2,-1.0,-0.13333334,-0.22386831,-0.8518519,-0.14814815,-0.22222222,0.0,1.0,0.0
20063,20063_0,1,-1.0,-0.19148937,-0.16296966,-0.7446808,-0.22340426,-0.63829786,0.0,1.0,0.5
20063,20063_0,2,-0.85106385,-0.23404256,-0.16296966,-1.0,-0.19148937,-0.31914893,1.0,0.0,0.5
20063,20063_0,1,-1.0,-0.18333334,-0.5083333,-0.85,-0.2,-0.50416666,0.0,1.0,0.0
20063,20063_0,2,-0.7979798,-0.26262626,-0.3030303,-1.0,-0.23232323,-0.6060606,1.0,0.0,1.0
20063,20063_0,2,-0.8484849,-0.2020202,-0.61218244,-1.0,-0.17171717,-0.15304561,1.0,0.0,0.0
20063,20063_0,2,-0.6969697,-0.21212122,-0.6060606,-1.0,-0.17171717,-0.15151516,1.0,0.0,0.0
20063,20063_0,2,-1.0,-0.2020202,-0.30609122,-0.6969697,-0.22222222,-0.6060606,0.0,1.0,0.5
20063,20063_0,2,-0.7037037,-0.15555556,-0.2255144,-1.0,-0.13333334,-0.44444445,1.0,0.0,0.5
20094,20094_0,1,-0.7058824,-0.32352942,-0.29700115,-1.0,-0.27450982,-0.14705883,1.0,0.0,0.0
20094,20094_0,1,-0.6989247,-0.37634408,-0.65903574,-1.0,-0.34408602,-0.32604927,1.0,0.0,0.0
20094,20094_0,1,-0.69827586,-0.27586207,-0.12931034,-1.0,-0.20689656,-0.13153984,1.0,0.0,1.0
20094,20094_0,1,-0.75,-0.4625,-0.375,-1.0,-0.375,-0.3796875,1.0,0.0,1.0
20094,20094_0,1,-1.0,-0.3764706,-0.1764706,-0.84705883,-0.5058824,-0.35709342,0.0,1.0,1.0
20094,20094_0,1,-0.85,-0.4,-0.1921875,-1.0,-0.35,-0.1921875,1.0,0.0,0.5
20094,20094_0,1,-0.9,-0.3375,-0.3796875,-1.0,-0.3,-0.384375,1.0,0.0,1.0
20094,20094_0,1,-0.9,-0.475,-0.1875,-1.0,-0.35,-0.759375,1.0,0.0,1.0
20094,20094_0,2,-0.89411765,-0.47058824,-0.18062283,-1.0,-0.3529412,-0.17854671,1.0,0.0,0.0
20100,20100_0,1,-0.70886075,-0.2658228,-0.19227688,-1.0,-0.24050634,-0.7691075,1.0,0.0,1.0
20100,20100_0,1,-0.74444443,-0.3,-0.67407405,-1.0,-0.22222222,-0.16666667,1.0,0.0,0.0
20100,20100_0,1,-1.0,-0.27272728,-0.45454547,-0.8939394,-0.3030303,-0.93663913,0.0,1.0,1.0
20100,20100_0,1,-1.0,-0.25,-0.8333333,-0.8611111,-0.31944445,-0.20833333,0.0,1.0,0.0
20100,20100_0,1,-0.89873415,-0.25316456,-0.18987341,-1.0,-0.24050634,-0.18987341,1.0,0.0,0.5
20100,20100_0,1,-1.0,-0.2638889,-0.20833333,-0.9027778,-0.2777778,-0.4224537,0.0,1.0,1.0
20100,20100_0,1,-1.0,-0.28787878,-0.23415978,-0.7878788,-0.33333334,-0.23415978,0.0,1.0,0.5
20100,20100_0,2,-1.0,-0.3030303,-0.93663913,-0.74242425,-0.34848484,-0.46831957,0.0,1.0,0.0
20100,20100_0,1,-1.0,-0.37096775,-0.4994797,-0.6935484,-0.48387095,-0.24583767,0.0,1.0,0.0
20108,20108_0,1,-0.8,-0.13333334,-1.0666667,-0.6,-0.2,-1.1333333,0.0,1.0,1.0
20108,20108_0,2,-0.1,-0.05,-1.0333333,-0.15,-0.033333335,-1.0,1.0,0.0,0.0
20108,20108_0,1,-0.16666667,-0.033333335,-1.0,-0.11666667,-0.05,-0.25,0.0,1.0,0.0
20108,20108_0,2,-0.6666667,-0.2,-1.1333333,-0.8666667,-0.13333334,-1.0666667,1.0,0.0,0.0
20108,20108_0,2,-0.15,-0.05,-1.0333333,-0.2,-0.033333335,-0.5,1.0,0.0,0.0
20108,20108_0,2,-0.23333333,-0.1,-1.0333333,-0.33333334,-0.06666667,-0.51666665,1.0,0.0,0.0
20108,20108_0,2,-0.26666668,-0.1,-0.51666665,-0.36666667,-0.06666667,-1.0,1.0,0.0,0.5
20108,20108_0,1,-0.3,-0.1,-1.0,-0.4,-0.06666667,-1.0666667,1.0,0.0,1.0
